img,path_origin,Objeto,Classe,n_contorno,Área,Diâmetro,Minor,Centroide_X,Centroide_Y
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\071.JPEG,,,1,35584.5000000000,0.000000000000000,0.000000000000000,287.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\071.JPEG,,,2,5517.0000000000,0.000000000000000,0.000000000000000,230.0000,0.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\073.JPEG,,,0,1487.0000000000,0.000000000000000,0.000000000000000,426.0000,1.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\073.JPEG,,,1,1462.0000000000,0.000000000000000,0.000000000000000,427.0000,1.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\073.JPEG,,,2,528.0000000000,0.000000000000000,0.000000000000000,622.0000,1.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\073.JPEG,,,3,497.0000000000,0.000000000000000,0.000000000000000,158.0000,1.0000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\084.JPEG,,,0,65645.0000000000,5.321869122843981,1.782612980800892,91.6250,1.6250
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\084.JPEG,,,1,10775.5000000000,0.000000000000000,0.000000000000000,19.0000,0.0000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\084.JPEG,,,2,10642.5000000000,3.265986323710904,0.000000000000000,23.0000,1.0000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\084.JPEG,,,3,5173.0000000000,3.265986323710904,0.000000000000000,81.0000,1.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\095.JPEG,,,0,116784.5000000000,0.000000000000000,0.000000000000000,28.0000,0.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\095.JPEG,,,1,116489.5000000000,0.000000000000000,0.000000000000000,29.0000,0.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\095.JPEG,,,2,1672.0000000000,0.000000000000000,0.000000000000000,180.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\103.JPEG,,,0,66777.0000000000,0.000000000000000,0.000000000000000,79.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\103.JPEG,,,1,65049.5000000000,0.000000000000000,0.000000000000000,140.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\103.JPEG,,,2,15086.0000000000,0.000000000000000,0.000000000000000,23.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\logaritmo\103.JPEG,,,3,14959.5000000000,0.000000000000000,0.000000000000000,24.0000,0.0000
005.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\005.jpeg,,,0,7504.0000000000,2.828427124746190,0.000000000000000,655.5000,1.5000
005.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\005.jpeg,,,1,7375.0000000000,0.000000000000000,0.000000000000000,658.0000,1.0000
005.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\005.jpeg,,,2,509.5000000000,0.000000000000000,0.000000000000000,297.0000,0.0000
005.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\005.jpeg,,,3,443.5000000000,0.000000000000000,0.000000000000000,704.0000,1.0000
006.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\006.jpeg,,,0,10089.5000000000,0.000000000000000,0.000000000000000,423.0000,0.0000
006.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\006.jpeg,,,1,9752.0000000000,4.472135954999580,0.000000000000000,425.5000,0.0000
006.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\006.jpeg,,,2,400.0000000000,0.000000000000000,0.000000000000000,441.0000,0.0000
006.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\006.jpeg,,,3,342.5000000000,0.000000000000000,0.000000000000000,447.0000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\008.jpeg,,,0,94225.0000000000,0.000000000000000,0.000000000000000,75.0000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\008.jpeg,,,1,94153.0000000000,0.000000000000000,0.000000000000000,77.0000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\008.jpeg,,,2,14685.5000000000,4.472135954999580,0.000000000000000,67.5000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\017.jpeg,,,0,16116.5000000000,0.000000000000000,0.000000000000000,133.0000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\017.jpeg,,,1,15875.0000000000,0.000000000000000,0.000000000000000,136.0000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\017.jpeg,,,2,3620.0000000000,2.000000000000000,0.000000000000000,164.0000,0.5000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\017.jpeg,,,3,3422.5000000000,0.000000000000000,0.000000000000000,209.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\026.JPEG,,,0,7014.5000000000,0.000000000000000,0.000000000000000,412.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\026.JPEG,,,1,6814.0000000000,0.000000000000000,0.000000000000000,413.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\026.JPEG,,,2,2742.5000000000,0.000000000000000,0.000000000000000,458.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\026.JPEG,,,3,2452.5000000000,0.000000000000000,0.000000000000000,459.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\027.JPEG,,,0,47430.0000000000,0.000000000000000,0.000000000000000,197.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\027.JPEG,,,1,47422.0000000000,2.000000000000000,0.000000000000000,198.0000,0.5000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\027.JPEG,,,2,6158.5000000000,2.828427124746190,0.000000000000000,366.5000,0.5000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\027.JPEG,,,3,5477.5000000000,0.000000000000000,0.000000000000000,373.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\027.JPEG,,,4,4304.0000000000,0.000000000000000,0.000000000000000,374.0000,0.0000
028.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\028.JPEG,,,0,2645.0000000000,2.828427124746190,0.000000000000000,174.5000,1.5000
028.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\028.JPEG,,,1,2612.5000000000,0.000000000000000,0.000000000000000,176.0000,1.0000
028.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\028.JPEG,,,2,1226.0000000000,6.713370781320584,3.067570960138698,758.0909,1.3636
028.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\028.JPEG,,,3,1095.5000000000,2.828427124746190,0.000000000000000,760.5000,0.5000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\063.JPEG,,,0,1736.5000000000,3.265986323710904,0.000000000000000,63.0000,1.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\063.JPEG,,,1,1727.5000000000,2.000000000000000,0.000000000000000,64.0000,0.5000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\063.JPEG,,,2,1058.5000000000,9.549243812929204,5.410560490693692,99.6000,2.6667
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\063.JPEG,,,3,1029.0000000000,0.000000000000000,0.000000000000000,98.0000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\063.JPEG,,,4,146.5000000000,0.000000000000000,0.000000000000000,50.0000,0.0000
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\064.JPEG,,,0,7789.0000000000,7.831894375210598,3.599862268228588,104.0000,1.9412
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\064.JPEG,,,1,7777.0000000000,9.207744724140435,1.489106139623356,106.2500,3.5000
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\064.JPEG,,,2,1152.5000000000,4.093338188813542,1.563516060678839,45.0000,1.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\071.JPEG,,,0,35835.5000000000,0.000000000000000,0.000000000000000,238.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\071.JPEG,,,1,35799.0000000000,0.000000000000000,0.000000000000000,239.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\071.JPEG,,,2,5636.5000000000,0.000000000000000,0.000000000000000,195.0000,0.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\073.JPEG,,,0,552.0000000000,0.000000000000000,0.000000000000000,250.0000,1.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\073.JPEG,,,1,433.0000000000,0.000000000000000,0.000000000000000,582.0000,0.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\073.JPEG,,,2,432.5000000000,3.677088528342677,0.837402040213009,768.3333,1.0000
073.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\073.JPEG,,,3,372.0000000000,4.472135954999580,0.000000000000000,288.0000,1.5000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\094.JPEG,,,0,1135.0000000000,0.000000000000000,0.000000000000000,0.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\094.JPEG,,,1,1060.0000000000,0.000000000000000,0.000000000000000,1.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\094.JPEG,,,2,810.0000000000,0.000000000000000,0.000000000000000,83.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\094.JPEG,,,3,739.0000000000,0.000000000000000,0.000000000000000,84.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\094.JPEG,,,4,463.5000000000,3.265986323710904,0.000000000000000,123.0000,0.0000
096.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\096.JPEG,,,0,1022.0000000000,0.000000000000000,0.000000000000000,351.0000,2.0000
096.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\096.JPEG,,,1,672.0000000000,0.000000000000000,0.000000000000000,576.0000,1.0000
096.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\096.JPEG,,,2,626.5000000000,0.000000000000000,0.000000000000000,678.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\103.JPEG,,,0,67042.5000000000,4.472135954999580,0.000000000000000,122.5000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\103.JPEG,,,1,65302.0000000000,2.000000000000000,0.000000000000000,245.5000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\103.JPEG,,,2,15054.0000000000,3.265986323710904,0.000000000000000,57.0000,0.0000
103.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\media\103.JPEG,,,3,14931.0000000000,2.000000000000000,0.000000000000000,59.5000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\008.jpeg,,,0,14485.0000000000,0.000000000000000,0.000000000000000,513.0000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\008.jpeg,,,1,14471.0000000000,0.000000000000000,0.000000000000000,514.0000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\008.jpeg,,,2,1255.5000000000,2.000000000000000,0.000000000000000,167.5000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\017.jpeg,,,0,15504.5000000000,0.000000000000000,0.000000000000000,218.0000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\017.jpeg,,,1,3501.5000000000,2.000000000000000,0.000000000000000,271.5000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\017.jpeg,,,2,3420.0000000000,0.000000000000000,0.000000000000000,412.0000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\017.jpeg,,,3,2622.5000000000,0.000000000000000,0.000000000000000,274.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\026.JPEG,,,0,2656.0000000000,0.000000000000000,0.000000000000000,693.0000,0.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\026.JPEG,,,1,2358.0000000000,8.197560612767679,1.833030277982337,699.0000,0.7000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\026.JPEG,,,2,287.5000000000,4.472135954999580,0.000000000000000,260.5000,1.0000
026.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\026.JPEG,,,3,249.0000000000,0.000000000000000,0.000000000000000,349.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\027.JPEG,,,0,47281.0000000000,2.000000000000000,0.000000000000000,232.0000,0.5000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\027.JPEG,,,1,47270.0000000000,0.000000000000000,0.000000000000000,233.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\027.JPEG,,,2,6127.0000000000,2.000000000000000,0.000000000000000,390.5000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\027.JPEG,,,3,5854.0000000000,0.000000000000000,0.000000000000000,393.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\027.JPEG,,,4,4267.0000000000,2.828427124746190,0.000000000000000,405.5000,0.5000
037.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\037.JPEG,,,0,1079.0000000000,0.000000000000000,0.000000000000000,139.0000,0.0000
037.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\037.JPEG,,,1,862.0000000000,0.000000000000000,0.000000000000000,284.0000,0.0000
037.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\037.JPEG,,,2,796.0000000000,0.000000000000000,0.000000000000000,143.0000,0.0000
037.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\037.JPEG,,,3,764.0000000000,2.828427124746190,0.000000000000000,285.5000,0.5000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\063.JPEG,,,0,1097.5000000000,2.000000000000000,0.000000000000000,145.0000,0.5000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\063.JPEG,,,1,1069.5000000000,5.373988421126230,1.766422500309937,146.6000,1.8000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\063.JPEG,,,2,110.5000000000,0.000000000000000,0.000000000000000,96.0000,0.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\063.JPEG,,,3,107.0000000000,3.265986323710904,0.000000000000000,186.0000,1.0000
063.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\063.JPEG,,,4,59.0000000000,0.000000000000000,0.000000000000000,187.0000,0.0000
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\064.JPEG,,,0,46523.5000000000,7.078142842696480,3.986352343872241,187.2667,1.2667
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\064.JPEG,,,1,7712.0000000000,2.828427124746190,0.000000000000000,132.5000,0.5000
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\064.JPEG,,,2,7701.0000000000,4.686513147372668,1.906985715600180,134.8000,0.6000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\071.JPEG,,,0,35623.5000000000,0.000000000000000,0.000000000000000,308.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\071.JPEG,,,1,35573.0000000000,0.000000000000000,0.000000000000000,311.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\071.JPEG,,,2,5514.5000000000,0.000000000000000,0.000000000000000,246.0000,0.0000
081.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\081.JPEG,,,0,6924.0000000000,0.000000000000000,0.000000000000000,122.0000,0.0000
081.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\081.JPEG,,,1,6515.0000000000,8.478359621720646,1.966575227337347,125.6250,0.5000
081.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\081.JPEG,,,2,1941.5000000000,0.000000000000000,0.000000000000000,64.0000,0.0000
081.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\081.JPEG,,,3,1745.5000000000,4.472135954999580,0.000000000000000,66.0000,1.5000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\084.JPEG,,,0,65593.5000000000,0.000000000000000,0.000000000000000,71.0000,0.0000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\084.JPEG,,,1,10764.5000000000,3.265986323710904,0.000000000000000,24.0000,1.0000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\084.JPEG,,,2,10635.5000000000,0.000000000000000,0.000000000000000,25.0000,0.0000
084.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\084.JPEG,,,3,5160.5000000000,2.000000000000000,0.000000000000000,67.0000,0.5000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\094.JPEG,,,0,1140.0000000000,0.000000000000000,0.000000000000000,37.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\094.JPEG,,,1,1066.0000000000,0.000000000000000,0.000000000000000,38.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\094.JPEG,,,2,812.0000000000,0.000000000000000,0.000000000000000,117.0000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\094.JPEG,,,3,742.0000000000,6.831300510639732,0.000000000000000,120.5000,0.0000
094.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\094.JPEG,,,4,501.0000000000,0.000000000000000,0.000000000000000,93.0000,0.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\095.JPEG,,,0,116800.5000000000,5.656854249492381,0.000000000000000,37.0000,0.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\095.JPEG,,,1,116506.5000000000,0.000000000000000,0.000000000000000,40.0000,0.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\augmentedDataset\stretching\095.JPEG,,,2,1666.5000000000,0.000000000000000,0.000000000000000,193.0000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\008.jpeg,,,0,14485.0000000000,0.000000000000000,0.000000000000000,497.0000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\008.jpeg,,,1,14471.0000000000,4.472135954999580,0.000000000000000,499.5000,0.0000
008.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\008.jpeg,,,2,1830.5000000000,0.000000000000000,0.000000000000000,547.0000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\017.jpeg,,,0,15914.5000000000,2.000000000000000,0.000000000000000,193.0000,0.5000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\017.jpeg,,,1,3578.0000000000,0.000000000000000,0.000000000000000,232.0000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\017.jpeg,,,2,3457.0000000000,0.000000000000000,0.000000000000000,233.0000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\017.jpeg,,,3,3417.0000000000,0.000000000000000,0.000000000000000,360.0000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\027.JPEG,,,0,47282.5000000000,2.000000000000000,0.000000000000000,237.5000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\027.JPEG,,,1,47273.0000000000,2.000000000000000,0.000000000000000,239.0000,0.5000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\027.JPEG,,,2,4261.0000000000,2.828427124746190,0.000000000000000,415.5000,0.5000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\027.JPEG,,,3,3942.5000000000,2.000000000000000,0.000000000000000,417.5000,0.0000
027.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\027.JPEG,,,4,619.5000000000,2.000000000000000,0.000000000000000,288.0000,0.5000
058.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\058.JPEG,,,0,389.0000000000,4.199929796800163,1.166443184192932,588.0000,0.7500
058.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\058.JPEG,,,1,352.0000000000,0.000000000000000,0.000000000000000,539.0000,0.0000
058.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\058.JPEG,,,2,236.5000000000,0.000000000000000,0.000000000000000,564.0000,0.0000
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\064.JPEG,,,0,46517.5000000000,3.265986323710904,0.000000000000000,192.0000,1.0000
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\064.JPEG,,,1,7724.0000000000,10.081953560738720,6.414601453511501,129.8462,2.8846
064.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\064.JPEG,,,2,7713.0000000000,6.020543360245228,3.632224889431696,136.0000,0.9000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\071.JPEG,,,0,35758.5000000000,0.000000000000000,0.000000000000000,276.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\071.JPEG,,,1,35586.5000000000,0.000000000000000,0.000000000000000,282.0000,0.0000
071.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\071.JPEG,,,2,5514.5000000000,4.472135954999580,0.000000000000000,225.5000,0.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\095.JPEG,,,0,116784.5000000000,5.656854249492381,0.000000000000000,21.0000,0.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\095.JPEG,,,1,116489.5000000000,0.000000000000000,0.000000000000000,24.0000,0.0000
095.JPEG,..\data_EP3\selectedData\origin\normalizedDataset\originalGrayDataset\095.JPEG,,,2,1672.0000000000,0.000000000000000,0.000000000000000,190.0000,0.0000
001.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\001.jpeg,,,0,1959.0000000000,2.000000000000000,0.000000000000000,14.0000,0.5000
001.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\001.jpeg,,,1,1931.0000000000,2.000000000000000,0.000000000000000,15.0000,0.5000
001.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\001.jpeg,,,2,508.0000000000,2.828427124746190,0.000000000000000,66.5000,0.5000
001.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\001.jpeg,,,3,413.5000000000,3.677088528342677,0.837402040213009,61.6667,1.0000
007.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\007.jpeg,,,0,18236.5000000000,0.000000000000000,0.000000000000000,79.0000,0.0000
007.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\007.jpeg,,,1,18121.0000000000,3.464101615137754,2.738612787525831,80.1250,1.1250
007.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\007.jpeg,,,2,2135.0000000000,0.000000000000000,0.000000000000000,48.0000,0.0000
007.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\007.jpeg,,,3,2088.0000000000,0.000000000000000,0.000000000000000,49.0000,0.0000
007.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\007.jpeg,,,4,1929.0000000000,10.714913198464671,4.198587280189323,26.0000,3.8125
015.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\015.jpeg,,,0,6944.5000000000,2.000000000000000,0.000000000000000,81.0000,0.5000
015.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\015.jpeg,,,1,6656.0000000000,0.000000000000000,0.000000000000000,82.0000,0.0000
015.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\015.jpeg,,,2,271.0000000000,3.464101615137754,1.414213562373095,49.2500,1.2500
015.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\015.jpeg,,,3,256.0000000000,6.224452661785048,2.935334573979095,64.0000,0.8000
016.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\016.jpeg,,,0,11247.5000000000,3.464101615137754,1.414213562373095,78.7500,0.7500
016.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\016.jpeg,,,1,10836.5000000000,3.836665218650176,1.788854381999832,80.8000,0.8000
016.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\016.jpeg,,,2,7961.5000000000,3.265986323710904,0.000000000000000,64.0000,1.0000
016.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\016.jpeg,,,3,7738.0000000000,4.680205767201096,1.046744465787899,65.2500,1.5000
017.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\017.jpeg,,,0,15905.5000000000,3.464101615137754,1.414213562373095,28.2500,1.2500
017.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\017.jpeg,,,1,15812.0000000000,0.000000000000000,0.000000000000000,39.0000,0.0000
017.jpeg,..\data_EP3\selectedData\origin\originalGrayDataset\017.jpeg,,,2,4403.5000000000,2.000000000000000,0.000000000000000,80.0000,0.5000
